state_of_location,date,power_generated,unplanned_scrams_per_7000_critical_hours,unplanned_power_changes_per_7000_critical_hrs,unplanned_scrams_with_complications,safety_system_functional_failures_pwr,occupational_exposure_control_effectiveness,rets_odcm_radiological_effluent,mitigating_systems_performance_index,emergency_ac_power_system,mitigating_systems_performance_index_high_pressure_injection_system,mitigating_systems_performance_index_heat_removal_system,mitigating_systems_performance_index_residual_heat_removal_system,mitigating_systems_performance_index_cooling_water_systems,reactor_coolant_system_activity,reactor_coolant_system_leakage,drill_exercise_performance,ero_drill_participation,alert_notification_system
Turkey Point 3,2008-11-01,523407,0.8,0,0.0,0,0,0,1.92E-08,1.92E-08,2.40E-09,-9.74E-08,-2.35E-09,1.98E-09,0.7,0.8,93.0%,100.0%,99.4%
Turkey Point 3,2008-12-01,540150,0.8,0,0.0,0,0,0,1.92E-08,1.92E-08,2.40E-09,-9.74E-08,-2.35E-09,1.98E-09,0.7,0.4,93.0%,100.0%,99.4%
Turkey Point 3,2009-01-01,540620,0,0,0.0,0,0,0,2.08E-08,2.08E-08,-2.80E-10,-9.74E-08,-2.27E-09,1.94E-09,0.7,0.7,93.8%,100.0%,99.5%
Turkey Point 3,2009-02-01,487192,0,0,0.0,0,0,0,2.08E-08,2.08E-08,-2.80E-10,-9.74E-08,-2.27E-09,1.94E-09,0.6,0.6,93.8%,100.0%,99.5%
Turkey Point 3,2009-03-01,248366,0,0,0.0,0,0,0,2.08E-08,2.08E-08,-2.80E-10,-9.74E-08,-2.27E-09,1.94E-09,0.6,0.7,93.8%,100.0%,99.5%
Turkey Point 3,2009-04-01,-5106,0.9,0,0.0,0,0,0,2.08E-08,2.08E-08,-3.20E-10,-9.92E-08,-2.27E-09,1.94E-09,NA,0.3,94.3%,95.2%,99.4%
Turkey Point 3,2009-05-01,334517,0.9,0,0.0,0,0,0,2.08E-08,2.08E-08,-3.20E-10,-9.92E-08,-2.27E-09,1.94E-09,0.1,0.4,94.3%,95.2%,99.4%
Turkey Point 3,2009-06-01,506549,0.9,0,0.0,0,0,0,2.08E-08,2.08E-08,-3.20E-10,-9.92E-08,-2.27E-09,1.94E-09,0.1,0.4,94.3%,95.2%,99.4%
Turkey Point 3,2009-07-01,519616,0.9,0,0.0,2,0,0,2.09E-08,2.09E-08,-2.20E-10,-9.85E-08,-2.27E-09,2.14E-09,0.1,1.1,93.7%,97.5%,99.3%
Turkey Point 3,2009-08-01,520395,0.9,0,0.0,2,0,0,2.09E-08,2.09E-08,-2.20E-10,-9.85E-08,-2.27E-09,2.14E-09,0.1,0.4,93.7%,97.5%,99.3%
Turkey Point 3,2009-09-01,506735,0.9,0,0.0,2,0,0,2.09E-08,2.09E-08,-2.20E-10,-9.85E-08,-2.27E-09,2.14E-09,0.2,0.5,93.7%,97.5%,99.3%
Turkey Point 3,2009-10-01,526981,0.9,0,0.0,2,1,0,1.84E-08,1.84E-08,1.00E-11,-9.73E-08,-2.37E-09,2.33E-09,0.1,0.4,94.4%,90.1%,99.2%
Turkey Point 3,2009-11-01,520413,0.9,0,0.0,2,1,0,1.84E-08,1.84E-08,1.00E-11,-9.73E-08,-2.37E-09,2.33E-09,0.2,0.4,94.4%,90.1%,99.2%
Turkey Point 3,2009-12-01,537911,0.9,0,0.0,2,1,0,1.84E-08,1.84E-08,1.00E-11,-9.73E-08,-2.37E-09,2.33E-09,0.2,0.8,94.4%,90.1%,99.2%
Turkey Point 4,2007-01-01,535300,0,1.8,0.0,0,0,0,NA,7.00E-10,2.84E-08,1.70E-07,5.05E-09,8.63E-08,0,0.6,96.1%,100.0%,99.7%
Turkey Point 4,2007-02-01,485786,0,1.8,0.0,0,0,0,NA,7.00E-10,2.84E-08,1.70E-07,5.05E-09,8.63E-08,0,0.6,96.1%,100.0%,99.7%
Turkey Point 4,2007-03-01,524469,0,1.8,0.0,0,0,0,NA,7.00E-10,2.84E-08,1.70E-07,5.05E-09,8.63E-08,0,0.6,96.1%,100.0%,99.7%
Turkey Point 4,2007-04-01,495699,0,0.9,0.0,0,0,0,NA,2.30E-09,2.93E-08,1.71E-07,4.97E-09,6.52E-08,0,0.5,95.9%,98.7%,99.6%
Turkey Point 4,2007-05-01,530455,0,0.9,0.0,0,0,0,NA,2.30E-09,2.93E-08,1.71E-07,4.97E-09,6.52E-08,0,0.5,95.9%,98.7%,99.6%
Turkey Point 4,2007-06-01,223014,0,0.9,0.0,0,0,0,NA,2.30E-09,2.93E-08,1.71E-07,4.97E-09,6.52E-08,0,0.5,95.9%,98.7%,99.6%
Turkey Point 4,2007-07-01,518932,0,1.8,0.0,0,0,0,NA,3.10E-09,3.10E-08,1.71E-07,5.36E-09,5.22E-08,0,0.5,96.3%,100.0%,99.6%
Turkey Point 4,2007-08-01,518646,0,1.8,0.0,0,0,0,NA,3.10E-09,3.10E-08,1.71E-07,5.36E-09,5.22E-08,0,0.4,96.3%,100.0%,99.6%
Turkey Point 4,2007-09-01,23915,0,1.8,0.0,0,0,0,NA,3.10E-09,3.10E-08,1.71E-07,5.36E-09,5.22E-08,0.1,0.4,96.3%,100.0%,99.6%
Turkey Point 4,2007-10-01,230796,0,0.8,0.0,0,0,0,NA,-5.40E-09,1.48E-09,4.36E-08,3.85E-09,6.87E-10,0.1,0.4,96.2%,100.0%,99.8%
Turkey Point 4,2007-11-01,522538,0,0.8,0.0,0,0,0,NA,-5.40E-09,1.48E-09,4.36E-08,3.85E-09,6.87E-10,0.1,0.5,96.2%,100.0%,99.8%
Turkey Point 4,2007-12-01,539250,0,0.8,0.0,0,0,0,NA,-5.40E-09,1.48E-09,4.36E-08,3.85E-09,6.87E-10,0.1,0.8,96.2%,100.0%,99.8%
Turkey Point 4,2008-01-01,539668,1.6,0.8,0.0,0,0,0,NA,-5.50E-09,1.47E-09,3.89E-08,2.67E-09,1.17E-09,0.1,0.8,93.5%,100.0%,99.8%
Turkey Point 4,2008-02-01,437870,1.6,0.8,0.0,0,0,0,NA,-5.50E-09,1.47E-09,3.89E-08,2.67E-09,1.17E-09,0.1,0.6,93.5%,100.0%,99.8%
Turkey Point 4,2008-03-01,494696,1.6,0.8,0.0,0,0,0,NA,-5.50E-09,1.47E-09,3.89E-08,2.67E-09,1.17E-09,0.1,0.6,93.5%,100.0%,99.8%
Turkey Point 4,2008-04-01,-1566,1.8,0.9,0.0,1,0,0,NA,-6.00E-09,1.51E-09,3.85E-08,-2.27E-09,1.05E-09,0,NA,93.9%,100.0%,99.8%
Turkey Point 4,2008-05-01,303076,1.8,0.9,0.0,1,0,0,NA,-6.00E-09,1.51E-09,3.85E-08,-2.27E-09,1.05E-09,0,0.9,93.9%,100.0%,99.8%
Turkey Point 4,2008-06-01,509877,1.8,0.9,0.0,1,0,0,NA,-6.00E-09,1.51E-09,3.85E-08,-2.27E-09,1.05E-09,0,0.5,93.9%,100.0%,99.8%
Turkey Point 4,2008-07-01,522635,1.8,0,0.0,2,0,0,NA,-5.70E-09,1.75E-09,3.83E-08,-2.27E-09,1.02E-09,0,1.6,93.2%,100.0%,99.7%
Turkey Point 4,2008-08-01,378035,1.8,0,0.0,2,0,0,NA,-5.70E-09,1.75E-09,3.83E-08,-2.27E-09,1.02E-09,0,2.2,93.2%,100.0%,99.7%
Turkey Point 4,2008-09-01,510998,1.8,0,0.0,2,0,0,NA,-5.70E-09,1.75E-09,3.83E-08,-2.27E-09,1.02E-09,0,1.4,93.2%,100.0%,99.7%
Turkey Point 4,2008-10-01,469269,1.9,0,0.0,3,0,0,NA,-1.22E-08,1.96E-09,-9.80E-08,-2.27E-09,1.36E-09,0,1.4,93.0%,100.0%,99.4%
Turkey Point 4,2008-11-01,526098,1.9,0,0.0,3,0,0,NA,-1.22E-08,1.96E-09,-9.80E-08,-2.27E-09,1.36E-09,0,1.2,93.0%,100.0%,99.4%
Turkey Point 4,2008-12-01,542678,1.9,0,0.0,3,0,0,NA,-1.22E-08,1.96E-09,-9.80E-08,-2.27E-09,1.36E-09,0,0.5,93.0%,100.0%,99.4%
Turkey Point 4,2009-01-01,542963,0,0.9,0.0,2,0,0,NA,-9.50E-09,-5.60E-10,-9.64E-08,-2.37E-09,1.56E-09,0,0.3,93.8%,100.0%,99.5%
Turkey Point 4,2009-02-01,469846,0,0.9,0.0,2,0,0,NA,-9.50E-09,-5.60E-10,-9.64E-08,-2.37E-09,1.56E-09,0,0.4,93.8%,100.0%,99.5%
Turkey Point 4,2009-03-01,535594,0,0.9,0.0,2,0,0,NA,-9.50E-09,-5.60E-10,-9.64E-08,-2.37E-09,1.56E-09,0,0.6,93.8%,100.0%,99.5%
Turkey Point 4,2009-04-01,512360,0,0.8,0.0,2,0,0,NA,-9.40E-09,-6.20E-10,-9.54E-08,-2.37E-09,1.66E-09,0,0.2,94.3%,95.2%,99.4%
Turkey Point 4,2009-05-01,474143,0,0.8,0.0,2,0,0,NA,-9.40E-09,-6.20E-10,-9.54E-08,-2.37E-09,1.66E-09,0,0.4,94.3%,95.2%,99.4%
Turkey Point 4,2009-06-01,504150,0,0.8,0.0,2,0,0,NA,-9.40E-09,-6.20E-10,-9.54E-08,-2.37E-09,1.66E-09,0,0.2,94.3%,95.2%,99.4%
Turkey Point 4,2009-07-01,516339,0,0.8,0.0,1,0,0,NA,-1.60E-09,-5.50E-10,-9.21E-08,-2.23E-09,1.56E-09,0.1,1.0,93.7%,97.5%,99.3%
Turkey Point 4,2009-08-01,515201,0,0.8,0.0,1,0,0,NA,-1.60E-09,-5.50E-10,-9.21E-08,-2.23E-09,1.56E-09,0.1,0.7,93.7%,97.5%,99.3%
Turkey Point 4,2009-09-01,502404,0,0.8,0.0,1,0,0,NA,-1.60E-09,-5.50E-10,-9.21E-08,-2.23E-09,1.56E-09,0.1,0.4,93.7%,97.5%,99.3%
Turkey Point 4,2009-10-01,409649,0,0.9,0.0,0,1,0,NA,-3.20E-09,-6.30E-10,-1.01E-07,-2.37E-09,1.36E-09,0.1,0.4,94.4%,90.1%,99.2%
Turkey Point 4,2009-11-01,-4161,0,0.9,0.0,0,1,0,NA,-3.20E-09,-6.30E-10,-1.01E-07,-2.37E-09,1.36E-09,NA,0.8,94.4%,90.1%,99.2%
Turkey Point 4,2009-12-01,452705,0,0.9,0.0,0,1,0,NA,-3.20E-09,-6.30E-10,-1.01E-07,-2.37E-09,1.36E-09,0,0.5,94.4%,90.1%,99.2%
Vogtle 1,2007-01-01,862727,0.9,0,0.0,1,0,0,NA,1.02E-07,-6.30E-09,9.10E-08,-3.79E-08,6.90E-07,0,1.2,93.6%,92.0%,100.0%
Vogtle 1,2007-01-01,862727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vogtle 1,2007-02-01,778697,0.9,0,0.0,1,0,0,NA,1.02E-07,-6.30E-09,9.10E-08,-3.79E-08,6.90E-07,0,0.8,93.6%,92.0%,100.0%
Vogtle 1,2007-03-01,852575,0.9,0,0.0,1,0,0,NA,1.02E-07,-6.30E-09,9.10E-08,-3.79E-08,6.90E-07,0,1.0,93.6%,92.0%,100.0%
Vogtle 1,2007-04-01,824352,0,0,0.0,1,0,0,NA,7.20E-08,-6.80E-09,1.15E-07,-3.77E-08,6.90E-07,0,0.9,93.8%,96.4%,99.9%
Vogtle 1,2007-05-01,848056,0,0,0.0,1,0,0,NA,7.20E-08,-6.80E-09,1.15E-07,-3.77E-08,6.90E-07,0,1.1,93.8%,96.4%,99.9%
Vogtle 1,2007-06-01,812448,0,0,0.0,1,0,0,NA,7.20E-08,-6.80E-09,1.15E-07,-3.77E-08,6.90E-07,0,1.0,93.8%,96.4%,99.9%
Vogtle 1,2007-07-01,837166,0,0,0.0,1,0,0,NA,7.10E-08,-1.19E-08,1.27E-07,-4.10E-08,6.90E-07,0,0.9,93.5%,97.4%,99.8%
Vogtle 1,2007-08-01,832095,0,0,0.0,1,0,0,NA,7.10E-08,-1.19E-08,1.27E-07,-4.10E-08,6.90E-07,0,0.9,93.5%,97.4%,99.8%
Vogtle 1,2007-09-01,784362,0,0,0.0,1,0,0,NA,7.10E-08,-1.19E-08,1.27E-07,-4.10E-08,6.90E-07,0,0.8,93.5%,97.4%,99.8%
Vogtle 1,2007-10-01,846260,0,0,0.0,0,0,0,NA,3.20E-08,-1.12E-08,1.62E-07,-4.02E-08,7.10E-07,0,0.8,93.6%,98.3%,99.8%
Vogtle 1,2007-11-01,827742,0,0,0.0,0,0,0,NA,3.20E-08,-1.12E-08,1.62E-07,-4.02E-08,7.10E-07,0,0.9,93.6%,98.3%,99.8%
Vogtle 1,2007-12-01,853806,0,0,0.0,0,0,0,NA,3.20E-08,-1.12E-08,1.62E-07,-4.02E-08,7.10E-07,0,0.8,93.6%,98.3%,99.8%
Vogtle 1,2008-01-01,856297,0,0,0.0,0,0,0,NA,1.70E-07,-9.74E-09,2.15E-07,-3.73E-08,7.10E-07,0,0.9,94.9%,92.6%,99.8%
Vogtle 1,2008-02-01,798951,0,0,0.0,0,0,0,NA,1.70E-07,-9.74E-09,2.15E-07,-3.73E-08,7.10E-07,0,0.8,94.9%,92.6%,99.8%
Vogtle 1,2008-03-01,383149,0,0,0.0,0,0,0,NA,1.70E-07,-9.74E-09,2.15E-07,-3.73E-08,7.10E-07,0,0.8,94.9%,92.6%,99.8%
Vogtle 1,2008-04-01,123134,0,0,0.0,0,1.0,0,NA,3.34E-07,-7.80E-09,1.75E-07,-3.90E-08,7.10E-07,0,0.9,93.2%,93.9%,99.8%
Vogtle 1,2008-05-01,874910,0,0,0.0,0,1.0,0,NA,3.34E-07,-7.80E-09,1.75E-07,-3.90E-08,7.10E-07,0,1.5,93.2%,93.9%,99.8%
Vogtle 1,2008-06-01,837554,0,0,0.0,0,1.0,0,NA,3.34E-07,-7.80E-09,1.75E-07,-3.90E-08,7.10E-07,0,2.4,93.2%,93.9%,99.8%
Vogtle 1,2008-07-01,864444,0,0,0.0,0,1.0,0,NA,3.35E-07,-6.80E-09,1.75E-07,-3.88E-08,7.10E-07,0,1.1,93.7%,92.6%,99.9%
Vogtle 1,2008-08-01,864190,0,0,0.0,0,1.0,0,NA,3.35E-07,-6.80E-09,1.75E-07,-3.88E-08,7.10E-07,0,1.1,93.7%,92.6%,99.9%
Vogtle 1,2008-09-01,837884,0,0,0.0,0,1.0,0,NA,3.35E-07,-6.80E-09,1.75E-07,-3.88E-08,7.10E-07,0,1.2,93.7%,92.6%,99.9%
Vogtle 1,2008-10-01,874412,0,0,0.0,0,1.0,0,NA,3.38E-07,-5.90E-09,1.35E-07,-3.89E-08,7.10E-07,0,1.3,92.0%,86.6%,99.8%
Vogtle 1,2008-11-01,854385,0,0,0.0,0,1.0,0,NA,3.38E-07,-5.90E-09,1.35E-07,-3.89E-08,7.10E-07,0,1.5,92.0%,86.6%,99.8%
Vogtle 1,2008-12-01,881116,0,0,0.0,0,1.0,0,NA,3.38E-07,-5.90E-09,1.35E-07,-3.89E-08,7.10E-07,0,1.6,92.0%,86.6%,99.8%
Vogtle 1,2009-01-01,884092,0,0,0.0,0,1.0,0,NA,1.73E-07,-6.10E-09,-9.30E-07,-3.90E-08,5.97E-07,0,1.4,93.8%,95.5%,99.9%
Vogtle 1,2009-02-01,797840,0,0,0.0,0,1.0,0,NA,1.73E-07,-6.10E-09,-9.30E-07,-3.90E-08,5.97E-07,0.3,1.3,93.8%,95.5%,99.9%
Vogtle 1,2009-03-01,879839,0,0,0.0,0,1.0,0,NA,1.73E-07,-6.10E-09,-9.30E-07,-3.90E-08,5.97E-07,0.1,1.4,93.8%,95.5%,99.9%
Vogtle 1,2009-04-01,848717,0,0,0.0,0,0,0,NA,1.34E-07,-1.05E-08,1.01E-07,-3.87E-08,5.77E-07,0.1,1.4,94.0%,100.0%,99.9%
Vogtle 1,2009-05-01,870553,0,0,0.0,0,0,0,NA,1.34E-07,-1.05E-08,1.01E-07,-3.87E-08,5.77E-07,0.1,1.4,94.0%,100.0%,99.9%
Vogtle 1,2009-06-01,835966,0,0,0.0,0,0,0,NA,1.34E-07,-1.05E-08,1.01E-07,-3.87E-08,5.77E-07,0,1.3,94.0%,100.0%,99.9%
Vogtle 1,2009-07-01,864597,0,0,0.0,0,0,0,NA,1.36E-07,-1.02E-08,1.05E-07,-4.19E-08,5.77E-07,0,1.2,94.4%,100.0%,99.8%
Vogtle 1,2009-08-01,863616,0,0,0.0,0,0,0,NA,1.36E-07,-1.02E-08,1.05E-07,-4.19E-08,5.77E-07,0,1.7,94.4%,100.0%,99.8%
Vogtle 1,2009-09-01,511485,0,0,0.0,0,0,0,NA,1.36E-07,-1.02E-08,1.05E-07,-4.19E-08,5.77E-07,0,1.4,94.4%,100.0%,99.8%
Vogtle 1,2009-10-01,191644,1.7,0,0.0,0,0,0,NA,3.00E-08,-1.15E-08,9.10E-08,-4.06E-08,5.06E-07,0,1.0,94.2%,99.3%,99.8%
Vogtle 1,2009-11-01,854997,1.7,0,0.0,0,0,0,NA,3.00E-08,-1.15E-08,9.10E-08,-4.06E-08,5.06E-07,0,0.7,94.2%,99.3%,99.8%
Vogtle 1,2009-12-01,731652,1.7,0,0.0,0,0,0,NA,3.00E-08,-1.15E-08,9.10E-08,-4.06E-08,5.06E-07,0.1,1.1,94.2%,99.3%,99.8%
Vogtle 2,2007-01-01,873716,0.9,0.9,0.0,0,0,0,NA,5.60E-07,-5.00E-09,-7.46E-07,1.98E-07,1.06E-06,0,1.3,93.6%,92.0%,100.0%
Vogtle 2,2007-02-01,778759,0.9,0.9,0.0,0,0,0,NA,5.60E-07,-5.00E-09,-7.46E-07,1.98E-07,1.06E-06,0.1,1.4,93.6%,92.0%,100.0%
Vogtle 2,2007-03-01,71355,0.9,0.9,0.0,0,0,0,NA,5.60E-07,-5.00E-09,-7.46E-07,1.98E-07,1.06E-06,N/A,1.2,93.6%,92.0%,100.0%
Vogtle 2,2007-04-01,-10679,1.9,1.0,0.0,0,0,0,NA,6.44E-07,-1.36E-08,-1.00E-06,-4.25E-08,1.06E-06,N/A,1.3,93.8%,96.4%,99.9%
Vogtle 2,2007-05-01,729610,1.9,1.0,0.0,0,0,0,NA,6.44E-07,-1.36E-08,-1.00E-06,-4.25E-08,1.06E-06,0,1.3,93.8%,96.4%,99.9%
Vogtle 2,2007-06-01,823748,1.9,1.0,0.0,0,0,0,NA,6.44E-07,-1.36E-08,-1.00E-06,-4.25E-08,1.06E-06,0,1.4,93.8%,96.4%,99.9%
Vogtle 2,2007-07-01,847961,0.9,0.9,0.0,0,0,0,NA,5.99E-07,-1.40E-08,-8.00E-07,-4.27E-08,5.70E-07,0,1.4,93.5%,97.4%,99.8%
Vogtle 2,2007-08-01,842011,0.9,0.9,0.0,0,0,0,NA,5.99E-07,-1.40E-08,-8.00E-07,-4.27E-08,5.70E-07,0,1.4,93.5%,97.4%,99.8%
Vogtle 2,2007-09-01,821853,0.9,0.9,0.0,0,0,0,NA,5.99E-07,-1.40E-08,-8.00E-07,-4.27E-08,5.70E-07,0,1.6,93.5%,97.4%,99.8%
Vogtle 2,2007-10-01,856773,0.9,0.9,0.0,0,0,0,NA,6.15E-07,-1.25E-08,-8.30E-07,-4.20E-08,5.70E-07,1.1,1.4,93.6%,98.3%,99.8%
Vogtle 2,2007-11-01,837972,0.9,0.9,0.0,0,0,0,NA,6.15E-07,-1.25E-08,-8.30E-07,-4.20E-08,5.70E-07,1.0,1.4,93.6%,98.3%,99.8%
Vogtle 2,2007-12-01,863528,0.9,0.9,0.0,0,0,0,NA,6.15E-07,-1.25E-08,-8.30E-07,-4.20E-08,5.70E-07,0.9,1.6,93.6%,98.3%,99.8%
Vogtle 2,2008-01-01,866254,0.9,0,0.0,0,0,0,NA,6.26E-07,-1.20E-08,-8.10E-07,-4.19E-08,5.70E-07,0.3,1.4,94.9%,92.6%,99.8%
Vogtle 2,2008-02-01,808523,0.9,0,0.0,0,0,0,NA,6.26E-07,-1.20E-08,-8.10E-07,-4.19E-08,5.70E-07,0.1,1.6,94.9%,92.6%,99.8%
Vogtle 2,2008-03-01,859628,0.9,0,0.0,0,0,0,NA,6.26E-07,-1.20E-08,-8.10E-07,-4.19E-08,5.70E-07,0.1,1.7,94.9%,92.6%,99.8%
Vogtle 2,2008-04-01,827374,0,0,0.0,0,1,0,NA,-1.11E-07,-1.14E-08,-8.00E-07,-4.20E-08,5.67E-07,0.1,1.6,93.2%,96.9%,99.8%
Vogtle 2,2008-05-01,850839,0,0,0.0,0,1,0,NA,-1.11E-07,-1.14E-08,-8.00E-07,-4.20E-08,5.67E-07,0.1,1.8,93.2%,96.9%,99.8%
Vogtle 2,2008-06-01,814472,0,0,0.0,0,1,0,NA,-1.11E-07,-1.14E-08,-8.00E-07,-4.20E-08,5.67E-07,0.1,1.8,93.2%,96.9%,99.8%
Vogtle 2,2008-07-01,840223,0,0,0.0,0,1,0,NA,-8.62E-07,-1.51E-08,-7.90E-07,-4.49E-08,5.55E-07,0.1,1.9,93.7%,97.7%,99.9%
Vogtle 2,2008-08-01,840266,0,0,0.0,0,1,0,NA,-8.62E-07,-1.51E-08,-7.90E-07,-4.49E-08,5.55E-07,0.1,2.1,93.7%,97.7%,99.9%
Vogtle 2,2008-09-01,321769,0,0,0.0,0,1,0,NA,-8.62E-07,-1.51E-08,-7.90E-07,-4.49E-08,5.55E-07,0.1,2.1,93.7%,97.7%,99.9%
Vogtle 2,2008-10-01,165615,0,0,0.0,0,1,0,NA,-8.34E-07,-1.51E-08,-7.80E-07,-4.59E-08,-1.53E-07,0,2.5,92.0%,86.6%,99.9%
Vogtle 2,2008-11-01,647311,0,0,0.0,0,1,0,NA,-8.34E-07,-1.51E-08,-7.80E-07,-4.59E-08,-1.53E-07,3.8,3.1,92.0%,86.6%,99.9%
Vogtle 2,2008-12-01,884853,0,0,0.0,0,1,0,NA,-8.34E-07,-1.51E-08,-7.80E-07,-4.59E-08,-1.53E-07,4.9,1.9,92.0%,86.6%,99.9%
Vogtle 2,2009-01-01,887938,0,0,0.0,0,1,0,NA,-6.70E-07,-1.74E-08,-7.60E-07,-4.39E-08,-1.55E-07,1.7,2.1,93.8%,95.5%,99.9%
Vogtle 2,2009-02-01,801367,0,0,0.0,0,1,0,NA,-6.70E-07,-1.74E-08,-7.60E-07,-4.39E-08,-1.55E-07,0.9,2.1,93.8%,95.5%,99.9%
Vogtle 2,2009-03-01,859300,0,0,0.0,0,1,0,NA,-6.70E-07,-1.74E-08,-7.60E-07,-4.39E-08,-1.55E-07,1.1,3.1,93.8%,95.5%,99.9%
Vogtle 2,2009-04-01,852979,0,0,0.0,0,0,0,NA,-6.70E-07,-1.75E-08,-7.90E-07,-4.39E-08,-1.55E-07,0.9,2.1,94.0%,100.0%,99.9%
Vogtle 2,2009-05-01,873444,0,0,0.0,0,0,0,NA,-6.70E-07,-1.75E-08,-7.90E-07,-4.39E-08,-1.55E-07,0.8,2.2,94.0%,100.0%,99.9%
Vogtle 2,2009-06-01,836764,0,0,0.0,0,0,0,NA,-6.70E-07,-1.75E-08,-7.90E-07,-4.39E-08,-1.55E-07,1.2,2.1,94.0%,100.0%,99.9%
Vogtle 2,2009-07-01,865449,0,0,0.0,0,0,0,NA,-6.75E-07,-1.75E-08,-7.60E-07,-3.81E-08,-1.55E-07,0.6,2.0,94.4%,100.0%,99.8%
Vogtle 2,2009-08-01,864160,0,0,0.0,0,0,0,NA,-6.75E-07,-1.75E-08,-7.60E-07,-3.81E-08,-1.55E-07,0.6,2.4,94.4%,100.0%,99.8%
Vogtle 2,2009-09-01,813860,0,0,0.0,0,0,0,NA,-6.75E-07,-1.75E-08,-7.60E-07,-3.81E-08,-1.55E-07,0.6,2.6,94.4%,100.0%,99.8%
Vogtle 2,2009-10-01,875832,0.8,0,0.0,0,0,0,NA,-6.83E-07,-1.77E-08,-7.50E-07,-3.79E-08,-1.53E-07,0.6,2.1,94.2%,99.3%,99.8%
Vogtle 2,2009-11-01,826870,0.8,0,0.0,0,0,0,NA,-6.83E-07,-1.77E-08,-7.50E-07,-3.79E-08,-1.53E-07,0.7,2.2,94.2%,99.3%,99.8%
Vogtle 2,2009-12-01,792963,0.8,0,0.0,0,0,0,NA,-6.83E-07,-1.77E-08,-7.50E-07,-3.79E-08,-1.53E-07,2.1,2.3,94.2%,99.3%,99.8%
Waterford 3,2007-01-01,873838,0,0,NA,0,0,0,NA,-1.13E-06,1.60E-07,-3.17E-07,2.42E-11,4.00E-08,0.2,0.3,96.1%,90.4%,99.9%
Waterford 3,2007-02-01,790494,0,0,NA,0,0,0,NA,-1.13E-06,1.60E-07,-3.17E-07,2.42E-11,4.00E-08,0.1,0.2,96.1%,90.4%,99.9%
Waterford 3,2007-03-01,874510,0,0,NA,0,0,0,NA,-1.13E-06,1.60E-07,-3.17E-07,2.42E-11,4.00E-08,0.1,0.2,96.1%,90.4%,99.9%
Waterford 3,2007-04-01,850120,0,0,NA,0,0,0,NA,-1.13E-06,1.46E-07,-3.43E-07,2.28E-11,2.80E-08,0.1,0.3,96.5%,92.4%,99.8%
Waterford 3,2007-05-01,876268,0,0,NA,0,0,0,NA,-1.13E-06,1.46E-07,-3.43E-07,2.28E-11,2.80E-08,0.1,0.4,96.5%,92.4%,99.8%
Waterford 3,2007-06-01,846647,0,0,NA,0,0,0,NA,-1.13E-06,1.46E-07,-3.43E-07,2.28E-11,2.80E-08,0.2,0.4,96.5%,92.4%,99.8%
Waterford 3,2007-07-01,873150,0,0,0.0,0,0,0,NA,-1.11E-06,-1.54E-07,-3.43E-07,-7.90E-12,1.70E-08,0.2,0.4,96.2%,93.9%,99.9%
Waterford 3,2007-08-01,865538,0,0,0.0,0,0,0,NA,-1.11E-06,-1.54E-07,-3.43E-07,-7.90E-12,1.70E-08,0.2,0.4,96.2%,93.9%,99.9%
Waterford 3,2007-09-01,842467,0,0,0.0,0,0,0,NA,-1.11E-06,-1.54E-07,-3.43E-07,-7.90E-12,1.70E-08,0.3,0.3,96.2%,93.9%,99.9%
Waterford 3,2007-10-01,461856,0,0,0.0,0,0,0,NA,-1.14E-06,-1.54E-07,-3.24E-07,-8.00E-12,1.90E-08,0.7,0.4,96.6%,97.6%,99.9%
Waterford 3,2007-11-01,855618,0,0,0.0,0,0,0,NA,-1.14E-06,-1.54E-07,-3.24E-07,-8.00E-12,1.90E-08,0.2,0.3,96.6%,97.6%,99.9%
Waterford 3,2007-12-01,882497,0,0,0.0,0,0,0,NA,-1.14E-06,-1.54E-07,-3.24E-07,-8.00E-12,1.90E-08,0.2,0.3,96.6%,97.6%,99.9%
Waterford 3,2008-01-01,883274,0,0,0.0,0,0,0,NA,-1.54E-06,-1.46E-07,-3.02E-07,-7.90E-12,4.50E-08,0.2,0.3,96.6%,94.7%,99.9%
Waterford 3,2008-02-01,827583,0,0,0.0,0,0,0,NA,-1.54E-06,-1.46E-07,-3.02E-07,-7.90E-12,4.50E-08,0.2,0.3,96.6%,94.7%,99.9%
Waterford 3,2008-03-01,882461,0,0,0.0,0,0,0,NA,-1.54E-06,-1.46E-07,-3.02E-07,-7.90E-12,4.50E-08,0.2,0.3,96.6%,94.7%,99.9%
Waterford 3,2008-04-01,735144,0,0.9,0.0,0,0,0,NA,-2.15E-06,-1.58E-07,-3.04E-07,-8.00E-12,4.30E-08,0.4,0.3,97.8%,92.6%,99.9%
Waterford 3,2008-05-01,-9574,0,0.9,0.0,0,0,0,NA,-2.15E-06,-1.58E-07,-3.04E-07,-8.00E-12,4.30E-08,N/A,N/A,97.8%,92.6%,99.9%
Waterford 3,2008-06-01,783968,0,0.9,0.0,0,0,0,NA,-2.15E-06,-1.58E-07,-3.04E-07,-8.00E-12,4.30E-08,0.1,0.6,97.8%,92.6%,99.9%
