state_of_location,date,power_generated,overall_safety_score
Calvert Cliffs 1,2008-11-01,633940,0.044373033831115995
Calvert Cliffs 1,2008-12-01,657301,0.0446385842575225
Calvert Cliffs 1,2009-01-01,656629,0.15890322558703318
Calvert Cliffs 1,2009-02-01,595852,0.17211285039405946
Calvert Cliffs 1,2009-03-01,657793,0.16198013137381506
Calvert Cliffs 1,2009-04-01,635824,0.13192801563338785
Calvert Cliffs 1,2009-05-01,651578,0.1303895627399969
Calvert Cliffs 1,2009-06-01,619088,0.1303895627399969
Calvert Cliffs 1,2009-07-01,535933,0.1647623502821016
Calvert Cliffs 1,2009-08-01,626807,0.14539891390151152
Calvert Cliffs 1,2009-09-01,615991,0.15924498994203
Calvert Cliffs 1,2009-10-01,644182,0.08827537802348827
Calvert Cliffs 1,2009-11-01,632102,0.07108684576978136
Calvert Cliffs 1,2009-12-01,656791,0.06647148708960854
Calvert Cliffs 2,2007-01-01,652001,-0.06654185916444395
Calvert Cliffs 2,2007-02-01,499602,-0.07847858150448582
Calvert Cliffs 2,2007-03-01,0,-0.02902445333494201
Calvert Cliffs 2,2007-04-01,538238,-0.08308715887311544
Calvert Cliffs 2,2007-05-01,653306,-0.0784718001929426
Calvert Cliffs 2,2007-06-01,615938,-0.032318213391214275
Calvert Cliffs 2,2007-07-01,628632,0.04546613984011358
Calvert Cliffs 2,2007-08-01,620200,0.027004705119422247
Calvert Cliffs 2,2007-09-01,608527,0.03469696958637697
Calvert Cliffs 2,2007-10-01,628138,0.038698312163036735
Calvert Cliffs 2,2007-11-01,624993,0.02639068901590918
Calvert Cliffs 2,2007-12-01,651384,0.03562140637625485
Calvert Cliffs 2,2008-01-01,652737,-0.07022117906088464
Calvert Cliffs 2,2008-02-01,607405,-0.047144385660020466
Calvert Cliffs 2,2008-03-01,646073,-0.05483665012697519
Calvert Cliffs 2,2008-04-01,624527,0.01769816518269876
Calvert Cliffs 2,2008-05-01,637956,0.025390429649653483
Calvert Cliffs 2,2008-06-01,612276,0.009740350289337526
Calvert Cliffs 2,2008-07-01,616896,-0.09655405764456633
Calvert Cliffs 2,2008-08-01,611869,-0.12053285270532922
Calvert Cliffs 2,2008-09-01,596300,-0.0888617931776116
Calvert Cliffs 2,2008-10-01,631875,-0.0445277373665203
Calvert Cliffs 2,2008-11-01,627252,-0.05619890928015565
Calvert Cliffs 2,2008-12-01,648258,-0.060814267960328475
Calvert Cliffs 2,2009-01-01,647148,-0.038823091420298925
Calvert Cliffs 2,2009-02-01,449371,-0.015480747593028251
Calvert Cliffs 2,2009-03-01,283046,0.05417538308169809
Calvert Cliffs 2,2009-04-01,624504,0.13203147281978464
Calvert Cliffs 2,2009-05-01,640356,0.1304930199263937
Calvert Cliffs 2,2009-06-01,607556,0.12895456703300276
Calvert Cliffs 2,2009-07-01,622614,0.16547747947911323
Calvert Cliffs 2,2009-08-01,619175,0.15624676211876756
Calvert Cliffs 2,2009-09-01,609925,0.15534476045886883
Calvert Cliffs 2,2009-10-01,638455,0.08416801335482972
Calvert Cliffs 2,2009-11-01,627240,0.08416801335482972
Calvert Cliffs 2,2009-12-01,652159,0.0872449191416116
Catawba 1,2007-01-01,827452,0.881129954672563
Catawba 1,2007-02-01,787557,0.8934375778196906
Catawba 1,2007-03-01,825423,0.8949760307130815
Catawba 1,2007-04-01,839138,0.8739946064047771
Catawba 1,2007-05-01,862918,0.8709177006179952
Catawba 1,2007-06-01,828733,0.8693792477246043
Catawba 1,2007-07-01,854436,0.38623432941793834
Catawba 1,2007-08-01,850175,0.38479202983038435
Catawba 1,2007-09-01,826858,0.38623432941793834
Catawba 1,2007-10-01,860256,0.3498729381227025
Catawba 1,2007-11-01,840399,0.3498729381227025
Catawba 1,2007-12-01,867550,0.34843063853514844
Catawba 1,2008-01-01,869260,0.3978570945614723
Catawba 1,2008-02-01,812381,0.3877609974485942
Catawba 1,2008-03-01,864429,0.3920878962112563
Catawba 1,2008-04-01,836867,0.31753823085176164
Catawba 1,2008-05-01,49955,0.31321133208909957
Catawba 1,2008-06-01,230023,0.3270376549332408
Catawba 1,2008-07-01,854146,0.29766700027785326
Catawba 1,2008-08-01,854975,0.2991092998654073
Catawba 1,2008-09-01,828842,0.3005515994529613
Catawba 1,2008-10-01,866423,0.2433091101283222
Catawba 1,2008-11-01,843751,0.2433091101283222
Catawba 1,2008-12-01,862244,0.2433091101283222
Catawba 1,2009-01-01,870821,0.2127000335124493
Catawba 1,2009-02-01,784164,0.23289222773820542
Catawba 1,2009-03-01,862972,0.23289222773820542
Catawba 1,2009-04-01,832925,0.3077349140806265
Catawba 1,2009-05-01,857316,0.2846581206797623
Catawba 1,2009-06-01,824524,0.28321582109220833
Catawba 1,2009-07-01,853457,0.27708353918559525
Catawba 1,2009-08-01,849821,0.25833364454739316
Catawba 1,2009-09-01,826771,0.17035336970659848
Catawba 1,2009-10-01,857192,0.2441749480757087
Catawba 1,2009-11-01,149288,0.20667515879930443
Catawba 1,2009-12-01,432789,0.40511582885035896
Catawba 2,2007-01-01,870361,0.9209080618421821
Catawba 2,2007-02-01,784869,0.9225564042279581
Catawba 2,2007-03-01,865510,0.9258530889995102
Catawba 2,2007-04-01,838718,1.3082454670336554
Catawba 2,2007-05-01,861839,1.317453609312427
Catawba 2,2007-06-01,808702,1.3141569245408748
Catawba 2,2007-07-01,856135,0.5743920575052014
Catawba 2,2007-08-01,852483,0.5513152641043373
Catawba 2,2007-09-01,379876,0.5943919451192837
Catawba 2,2007-10-01,-4152,0.5539258871230507
Catawba 2,2007-11-01,361049,0.4831570540270672
Catawba 2,2007-12-01,872018,0.5323875466155774
Catawba 2,2008-01-01,873688,0.47656414876282105
Catawba 2,2008-02-01,815149,0.46950833552935856
Catawba 2,2008-03-01,868655,0.4710467884227495
Catawba 2,2008-04-01,838806,0.3808838543835363
Catawba 2,2008-05-01,859549,0.3731915899165816
Catawba 2,2008-06-01,824660,0.3685762312364087
Catawba 2,2008-07-01,856678,0.3386108064078694
Catawba 2,2008-08-01,855660,0.3186109187937871
Catawba 2,2008-09-01,832260,0.3678414113822973
Catawba 2,2008-10-01,865936,0.2568347327633951
Catawba 2,2008-11-01,841931,0.2506809211898313
Catawba 2,2008-12-01,870184,0.2429886567228766
Catawba 2,2009-01-01,871835,0.2720292003720348
Catawba 2,2009-02-01,782884,0.2720292003720348
Catawba 2,2009-03-01,154915,0.24587550118438875
Catawba 2,2009-04-01,296037,0.37106932524362646
Catawba 2,2009-05-01,862416,0.37106932524362646
Catawba 2,2009-06-01,830629,0.36953087235023546
Catawba 2,2009-07-01,856398,0.34618708465188464
Catawba 2,2009-08-01,855242,0.33849482018492993
Catawba 2,2009-09-01,831874,0.3375928185250312
Catawba 2,2009-10-01,862837,0.45835753763098475
Catawba 2,2009-11-01,837532,0.45130172439752225
Catawba 2,2009-12-01,867624,0.4451479128239585
Clinton,2007-01-01,796303,0.008914387792915444
Clinton,2007-02-01,719640,0.008914387792915444
Clinton,2007-03-01,781718,0.008914387792915444
Clinton,2007-04-01,777209,-0.08940109897634108
Clinton,2007-05-01,794186,-0.08940109897634108
Clinton,2007-06-01,705543,-0.14379639770694946
Clinton,2007-07-01,791374,0.008424069312395411
Clinton,2007-08-01,787282,0.008424069312395411
Clinton,2007-09-01,762709,0.008424069312395411
Clinton,2007-10-01,795073,-0.06319030717031375
Clinton,2007-11-01,773891,-0.06483864955608976
Clinton,2007-12-01,765508,-0.06319030717031375
Clinton,2008-01-01,250571,-0.6268022277231854
Clinton,2008-02-01,545163,-0.6746041569106898
Clinton,2008-03-01,800267,-0.6663624449818096
Clinton,2008-04-01,775024,-0.5856437173589207
Clinton,2008-05-01,798451,-0.5790503478158167
Clinton,2008-06-01,770414,-0.6433357008610812
Clinton,2008-07-01,794643,-0.6385919349074201
Clinton,2008-08-01,794021,-0.5940866904914677
Clinton,2008-09-01,767565,-0.5973833752630198
Clinton,2008-10-01,798612,-0.4957114222953738
Clinton,2008-11-01,775841,-0.4940630799095978
Clinton,2008-12-01,679331,-0.4957114222953738
Clinton,2009-01-01,799748,-0.027635832980947826
Clinton,2009-02-01,717787,-0.022690805823619813
Clinton,2009-03-01,798222,-0.02928417536672384
Clinton,2009-04-01,774484,-0.012822011228338235
Clinton,2009-05-01,766014,-0.012822011228338235
Clinton,2009-06-01,768172,-0.04908554371541051
Clinton,2009-07-01,793462,-0.03457380602655492
Clinton,2009-08-01,792113,-0.03951883318388293
Clinton,2009-09-01,713349,-0.13182600678733963
Clinton,2009-10-01,422334,-0.1703013575910624
Clinton,2009-11-01,771859,-0.17524638474839044
Clinton,2009-12-01,770370,-0.17194969997683843
Comanche Peak 1,2007-01-01,873904,0.3740476348371864
Comanche Peak 1,2007-02-01,653024,0.3740476348371864
Comanche Peak 1,2007-03-01,0,0.3740476348371864
Comanche Peak 1,2007-04-01,237263,0.49625981819106035
Comanche Peak 1,2007-05-01,870669,0.49625981819106035
Comanche Peak 1,2007-06-01,837847,0.49625981819106035
Comanche Peak 1,2007-07-01,861299,0.24268035106505956
Comanche Peak 1,2007-08-01,859079,0.24268035106505956
Comanche Peak 1,2007-09-01,832764,0.24268035106505956
Comanche Peak 1,2007-10-01,866684,0.04443654520543765
Comanche Peak 1,2007-11-01,845155,0.051492358438900154
Comanche Peak 1,2007-12-01,859061,0.04443654520543765
Comanche Peak 1,2008-01-01,874729,0.170370121038623
Comanche Peak 1,2008-02-01,733286,0.170370121038623
Comanche Peak 1,2008-03-01,872420,0.170370121038623
Comanche Peak 1,2008-04-01,843447,0.060498241788479394
Comanche Peak 1,2008-05-01,869240,0.060498241788479394
Comanche Peak 1,2008-06-01,836727,0.060498241788479394
Comanche Peak 1,2008-07-01,860005,0.17405672664119548
Comanche Peak 1,2008-08-01,859582,0.17405672664119548
Comanche Peak 1,2008-09-01,719068,0.17405672664119548
Comanche Peak 1,2008-10-01,391493,0.3472696612312439
Comanche Peak 1,2008-11-01,884228,0.3472696612312439
Comanche Peak 1,2008-12-01,914485,0.3472696612312439
Comanche Peak 1,2009-01-01,915220,0.24843984556133014
Comanche Peak 1,2009-02-01,826205,0.24843984556133014
Comanche Peak 1,2009-03-01,912646,0.24138403232786765
Comanche Peak 1,2009-04-01,883289,0.07856160729311741
Comanche Peak 1,2009-05-01,854499,0.07856160729311741
Comanche Peak 1,2009-06-01,875500,0.07856160729311741
Comanche Peak 1,2009-07-01,899887,0.1918222575432113
Comanche Peak 1,2009-08-01,900421,0.1918222575432113
Comanche Peak 1,2009-09-01,875294,0.1918222575432113
Comanche Peak 1,2009-10-01,909455,0.1897776706289877
Comanche Peak 1,2009-11-01,875123,0.1897776706289877
Comanche Peak 1,2009-12-01,913327,0.1897776706289877
Comanche Peak 2,2007-01-01,878422,0.39163422081889604
Comanche Peak 2,2007-02-01,792832,0.3845784075854335
Comanche Peak 2,2007-03-01,875777,0.3845784075854335
Comanche Peak 2,2007-04-01,846199,0.4809538183187827
Comanche Peak 2,2007-05-01,870405,0.4809538183187827
Comanche Peak 2,2007-06-01,839104,0.4809538183187827
Comanche Peak 2,2007-07-01,862392,-0.012921039796755173
Comanche Peak 2,2007-08-01,860132,-0.012921039796755173
Comanche Peak 2,2007-09-01,834883,-0.012921039796755173
Comanche Peak 2,2007-10-01,867342,0.22058939801401192
Comanche Peak 2,2007-11-01,845752,0.21353358478054943
Comanche Peak 2,2007-12-01,875758,0.19942195831362441
Comanche Peak 2,2008-01-01,875910,0.1990349111485202
Comanche Peak 2,2008-02-01,820452,0.24136979054929525
Comanche Peak 2,2008-03-01,747222,0.015583767078495014
Comanche Peak 2,2008-04-01,279814,0.23838854857379593
Comanche Peak 2,2008-05-01,869640,0.23838854857379593
Comanche Peak 2,2008-06-01,837576,0.2313327353403334
Comanche Peak 2,2008-07-01,862323,0.33024704453309
Comanche Peak 2,2008-08-01,861315,0.33024704453309
Comanche Peak 2,2008-09-01,835896,0.33024704453309
Comanche Peak 2,2008-10-01,869450,0.3985563003019024
Comanche Peak 2,2008-11-01,841789,0.3985563003019024
Comanche Peak 2,2008-12-01,874524,0.3985563003019024
Comanche Peak 2,2009-01-01,874826,0.3694677828372958
Comanche Peak 2,2009-02-01,790577,0.3694677828372958
Comanche Peak 2,2009-03-01,873107,0.3694677828372958
Comanche Peak 2,2009-04-01,845790,0.22278595276417834
Comanche Peak 2,2009-05-01,816573,0.22278595276417834
Comanche Peak 2,2009-06-01,837024,0.22278595276417834
Comanche Peak 2,2009-07-01,859454,0.3369074886039701
Comanche Peak 2,2009-08-01,861165,0.3369074886039701
Comanche Peak 2,2009-09-01,837172,0.3298516753705076
Comanche Peak 2,2009-10-01,170362,0.3284697143331793
Comanche Peak 2,2009-11-01,824475,0.3355255275666418
Comanche Peak 2,2009-12-01,910078,0.3425813408001043
Cooper,2007-01-01,551175,-0.8373577358296161
Cooper,2007-02-01,528415,-0.8373577358296161
Cooper,2007-03-01,581860,-0.8327423771494433
Cooper,2007-04-01,560976,-0.814614255360206
Cooper,2007-05-01,497995,-0.8192296140403789
Cooper,2007-06-01,553996,-0.8223065198271607
Cooper,2007-07-01,562389,-0.6764006810365012
Cooper,2007-08-01,556546,-0.6735160818613931
Cooper,2007-09-01,556189,-0.6720737822738392
Cooper,2007-10-01,581260,0.02966007302840265
Cooper,2007-11-01,556135,0.02677547385329463
Cooper,2007-12-01,584312,0.02533317426574061
Cooper,2008-01-01,581610,-0.021687182508286378
Cooper,2008-02-01,536581,-0.021687182508286378
Cooper,2008-03-01,520326,-0.02457178168339442
Cooper,2008-04-01,171925,0.09146353208697837
Cooper,2008-05-01,218031,0.11598262507539656
Cooper,2008-06-01,552091,0.10444422837496448
Cooper,2008-07-01,565277,0.13120126461761428
Cooper,2008-08-01,504174,0.12831666544250625
Cooper,2008-09-01,565840,0.14273966131804636
Cooper,2008-10-01,590080,-0.31649588373418774
Cooper,2008-11-01,569225,-0.31505358414663376
Cooper,2008-12-01,588920,-0.31649588373418774
Cooper,2009-01-01,587498,-0.020575096616146288
Cooper,2009-02-01,504938,-0.020575096616146288
Cooper,2009-03-01,435330,-0.020575096616146288
Cooper,2009-04-01,568654,-0.03253717525035741
Cooper,2009-05-01,583854,-0.026767976900141377
Cooper,2009-06-01,561883,-0.026767976900141377
Cooper,2009-07-01,576686,-0.04296122575000008
Cooper,2009-08-01,572285,-0.04296122575000008
Cooper,2009-09-01,435733,-0.045845824925108095
Cooper,2009-10-01,0,-0.42819663620403475
Cooper,2009-11-01,317583,-0.41078561409922165
Cooper,2009-12-01,590135,-0.3992472173987896
Davis-Besse,2007-01-01,668923,0.07549098387322085
Davis-Besse,2007-02-01,601820,0.07713932625899686
Davis-Besse,2007-03-01,639963,0.06463449920867329
Davis-Besse,2007-04-01,643498,0.15269624697143433
Davis-Besse,2007-05-01,630043,0.15764127412876236
Davis-Besse,2007-06-01,640493,0.15434458935721032
Davis-Besse,2007-07-01,661833,0.187419715061609
Davis-Besse,2007-08-01,658993,0.187419715061609
Davis-Besse,2007-09-01,629766,0.187419715061609
Davis-Besse,2007-10-01,663599,0.04648184753242729
Davis-Besse,2007-11-01,646539,0.04648184753242729
Davis-Besse,2007-12-01,620332,0.04096448719235572
Davis-Besse,2008-01-01,-6155,-0.012244807347680773
Davis-Besse,2008-02-01,297934,-0.3002132518920779
Davis-Besse,2008-03-01,662611,-1.1272818531005824
Davis-Besse,2008-04-01,637980,-0.018660575541634108
Davis-Besse,2008-05-01,668821,-0.025716388775096608
Davis-Besse,2008-06-01,631100,0.01661849062567843
Davis-Besse,2008-07-01,667935,-0.013372890288522671
Davis-Besse,2008-08-01,674678,0.014850362645327365
Davis-Besse,2008-09-01,654173,0.018829270092007983
Davis-Besse,2008-10-01,682609,-0.00939709516290158
Davis-Besse,2008-11-01,662497,-0.010935548056292524
Davis-Besse,2008-12-01,589102,-0.036718346436852886
Davis-Besse,2009-01-01,684652,0.08742800475103961
Davis-Besse,2009-02-01,617619,0.06833011879685606
Davis-Besse,2009-03-01,680913,0.047428229522875044
Davis-Besse,2009-04-01,264381,-0.06934044238052124
Davis-Besse,2009-05-01,679928,-0.01178123409156409
Davis-Besse,2009-06-01,652887,-0.01178123409156409
Davis-Besse,2009-07-01,675845,0.008745010289531679
Davis-Besse,2009-08-01,674620,0.03145090288331015
Davis-Besse,2009-09-01,654194,0.025031540883339854
Davis-Besse,2009-10-01,681912,0.08492055211827759
Davis-Besse,2009-11-01,659961,0.08094164467159698
Davis-Besse,2009-12-01,682700,0.0683684710980629
Diablo Canyon 1,2007-01-01,847999,0.09526104120452748
Diablo Canyon 1,2007-02-01,764285,0.09372258831113653
Diablo Canyon 1,2007-03-01,849331,0.06295353044331765
Diablo Canyon 1,2007-04-01,792255,-0.09032778408509956
Diablo Canyon 1,2007-05-01,18774,-0.04485687799362442
Diablo Canyon 1,2007-06-01,816177,-0.03494347992302555
Diablo Canyon 1,2007-07-01,850688,-0.14957936132374083
Diablo Canyon 1,2007-08-01,629542,-0.14957936132374083
Diablo Canyon 1,2007-09-01,823812,-0.15111781421713177
Diablo Canyon 1,2007-10-01,850197,-0.13533275179092707
Diablo Canyon 1,2007-11-01,816087,-0.13687120468431802
Diablo Canyon 1,2007-12-01,809202,-0.14456346915127274
Diablo Canyon 1,2008-01-01,829773,-0.0023478726788739284
Diablo Canyon 1,2008-02-01,788126,-8.094197854829807e-4
Diablo Canyon 1,2008-03-01,843116,7.290331079079596e-4
Diablo Canyon 1,2008-04-01,812093,0.013687434425425813
Diablo Canyon 1,2008-05-01,792870,0.013687434425425813
Diablo Canyon 1,2008-06-01,816888,0.015225887318816762
Diablo Canyon 1,2008-07-01,841323,0.12446225114356466
Diablo Canyon 1,2008-08-01,840916,0.11523153378321899
Diablo Canyon 1,2008-09-01,809462,0.13061606271712844
Diablo Canyon 1,2008-10-01,816790,0.07757789374881785
Diablo Canyon 1,2008-11-01,809953,0.07450098796203596
Diablo Canyon 1,2008-12-01,837332,0.07911634664220879
Diablo Canyon 1,2009-01-01,655568,0.07741094550274655
Diablo Canyon 1,2009-02-01,0,0.07387452114821254
Diablo Canyon 1,2009-03-01,122321,0.06563280921933247
Diablo Canyon 1,2009-04-01,821060,0.24860183906666095
Diablo Canyon 1,2009-05-01,847608,0.24860183906666095
Diablo Canyon 1,2009-06-01,818245,0.24244802749309718
Diablo Canyon 1,2009-07-01,844898,0.059817830699273954
Diablo Canyon 1,2009-08-01,827279,0.061356283592664894
Diablo Canyon 1,2009-09-01,672086,0.061356283592664894
Diablo Canyon 1,2009-10-01,818780,0.15006460373513802
Diablo Canyon 1,2009-11-01,814007,0.15314150952191993
Diablo Canyon 1,2009-12-01,840529,0.15467996241531087
Diablo Canyon 2,2007-01-01,845249,0.1427527078602654
Diablo Canyon 2,2007-02-01,760804,0.14582961364704727
Diablo Canyon 2,2007-03-01,841288,0.132619988840021
Diablo Canyon 2,2007-04-01,762134,-0.030591856444031177
Diablo Canyon 2,2007-05-01,833423,-0.0314938581039299
Diablo Canyon 2,2007-06-01,811753,-0.040088124230783354
Diablo Canyon 2,2007-07-01,837897,-0.20929771187217358
Diablo Canyon 2,2007-08-01,825157,-0.20070344574532012
Diablo Canyon 2,2007-09-01,807969,-0.21083616476556452
Diablo Canyon 2,2007-10-01,833662,-0.09012125531040714
Diablo Canyon 2,2007-11-01,798726,-0.09012125531040714
Diablo Canyon 2,2007-12-01,762079,-0.09871552143726059
Diablo Canyon 2,2008-01-01,826741,0.11922234977544949
Diablo Canyon 2,2008-02-01,41777,0.14500514815600984
Diablo Canyon 2,2008-03-01,-2903,0.1574378841124063
Diablo Canyon 2,2008-04-01,449048,0.1445383707530764
Diablo Canyon 2,2008-05-01,845735,0.023000592175191792
Diablo Canyon 2,2008-06-01,815407,0.0476158384694469
Diablo Canyon 2,2008-07-01,840889,0.13446333388702222
Diablo Canyon 2,2008-08-01,418326,0.032925442923219896
Diablo Canyon 2,2008-09-01,639595,0.2067706198763966
Diablo Canyon 2,2008-10-01,736073,-0.03992627671793415
Diablo Canyon 2,2008-11-01,806165,-0.027618653570806593
Diablo Canyon 2,2008-12-01,835032,-0.029157106464197533
Diablo Canyon 2,2009-01-01,833311,-0.05230759226207818
Diablo Canyon 2,2009-02-01,751745,-0.05076913936868724
Diablo Canyon 2,2009-03-01,828509,-0.05140559060217945
Diablo Canyon 2,2009-04-01,813859,0.06667896851623897
Diablo Canyon 2,2009-05-01,766587,0.07373478174970148
Diablo Canyon 2,2009-06-01,802953,0.07373478174970148
Diablo Canyon 2,2009-07-01,763510,-0.24217184062164676
Diablo Canyon 2,2009-08-01,509285,-0.2397313860683571
Diablo Canyon 2,2009-09-01,693606,-0.23203912160140236
Diablo Canyon 2,2009-10-01,69867,-0.016456904143141802
Diablo Canyon 2,2009-11-01,501991,-0.0026108281026233026
Diablo Canyon 2,2009-12-01,847254,-0.09799490749286187
Dresden 2,2007-01-01,644897,-0.1528463225898996
Dresden 2,2007-02-01,583862,-0.15107118463598698
Dresden 2,2007-03-01,645540,-0.15107118463598698
Dresden 2,2007-04-01,626149,-0.209445265217439
Dresden 2,2007-05-01,554391,-0.209445265217439
Dresden 2,2007-06-01,623644,-0.19346902363222532
Dresden 2,2007-07-01,646303,-0.3617390013842139
Dresden 2,2007-08-01,638227,-0.3600906589984379
Dresden 2,2007-09-01,626450,-0.3600906589984379
Dresden 2,2007-10-01,582052,-0.34275573565217027
Dresden 2,2007-11-01,155409,-0.35594247473837837
Dresden 2,2007-12-01,645771,-0.3608875018957064
Dresden 2,2008-01-01,647633,-0.3738111519542333
Dresden 2,2008-02-01,605725,-0.3738111519542333
Dresden 2,2008-03-01,643556,-0.37545949434000936
Dresden 2,2008-04-01,626260,-0.12967643696280726
Dresden 2,2008-05-01,646604,-0.13132477934858328
Dresden 2,2008-06-01,623296,-0.1346214641201353
Dresden 2,2008-07-01,645883,-0.34465529309777165
Dresden 2,2008-08-01,645837,-0.3430069507119956
Dresden 2,2008-09-01,475755,-0.34630363548354764
Dresden 2,2008-10-01,637163,-0.25973294477885245
Dresden 2,2008-11-01,626746,-0.2514912328499724
Dresden 2,2008-12-01,643744,-0.2547879176215245
Dresden 2,2009-01-01,647173,-0.3296959436942268
Dresden 2,2009-02-01,584658,-0.3296959436942268
Dresden 2,2009-03-01,640187,-0.3313442860800028
Dresden 2,2009-04-01,625403,-0.36062473114146154
Dresden 2,2009-05-01,641143,-0.36227307352723753
Dresden 2,2009-06-01,624667,-0.3639214159130135
Dresden 2,2009-07-01,645808,-0.25475551690949305
Dresden 2,2009-08-01,644778,-0.25475551690949305
Dresden 2,2009-09-01,622828,-0.2564038592952691
Dresden 2,2009-10-01,638120,-0.2629889852611109
Dresden 2,2009-11-01,16760,-0.26134064287533487
Dresden 2,2009-12-01,571099,-0.26628567003266296
Dresden 3,2007-01-01,649390,-0.037452260196688035
Dresden 3,2007-02-01,579683,-0.03580391781091201
Dresden 3,2007-03-01,648033,-0.03910060258246404
Dresden 3,2007-04-01,627386,-0.09893600172198805
Dresden 3,2007-05-01,645334,-0.11377108319397217
Dresden 3,2007-06-01,625293,-0.12530947989440425
Dresden 3,2007-07-01,645613,-0.1574500701897481
Dresden 3,2007-08-01,643471,-0.15909841257552412
Dresden 3,2007-09-01,576353,-0.1574500701897481
Dresden 3,2007-10-01,646057,-0.012800824782839112
Dresden 3,2007-11-01,628582,-0.01115248239706308
Dresden 3,2007-12-01,642891,-0.0029107704681830197
Dresden 3,2008-01-01,437913,-0.04763839679260532
Dresden 3,2008-02-01,606120,-0.01631989146286109
Dresden 3,2008-03-01,646105,-0.009726521919757028
Dresden 3,2008-04-01,626594,-0.004783391403861679
Dresden 3,2008-05-01,646155,-0.01137676094696574
Dresden 3,2008-06-01,625363,-0.004783391403861679
Dresden 3,2008-07-01,645919,-0.20666526347248007
Dresden 3,2008-08-01,638026,-0.20501692108670405
Dresden 3,2008-09-01,617229,-0.20501692108670405
Dresden 3,2008-10-01,571689,-0.20927832833987425
Dresden 3,2008-11-01,205297,-0.2125750131114263
Dresden 3,2008-12-01,650233,-0.20103661641099418
Dresden 3,2009-01-01,650010,-0.18603956642904648
Dresden 3,2009-02-01,576990,-0.18603956642904648
Dresden 3,2009-03-01,642829,-0.18603956642904648
Dresden 3,2009-04-01,561272,-0.21337267137206356
Dresden 3,2009-05-01,641125,-0.21502101375783958
Dresden 3,2009-06-01,621551,-0.21502101375783958
Dresden 3,2009-07-01,644003,-0.22742708051110883
Dresden 3,2009-08-01,641421,-0.2257787381253328
Dresden 3,2009-09-01,619651,-0.22742708051110883
Dresden 3,2009-10-01,563725,-0.38869439505847003
Dresden 3,2009-11-01,561792,-0.38210102551536596
Dresden 3,2009-12-01,640420,-0.38045268312958996
Duane Arnold,2007-01-01,447618,-0.16546727383468618
Duane Arnold,2007-02-01,39080,-0.16546727383468618
Duane Arnold,2007-03-01,112431,-0.16854417962146806
Duane Arnold,2007-04-01,389138,-0.4676618013932443
Duane Arnold,2007-05-01,450516,-0.4661233484998534
Duane Arnold,2007-06-01,424532,-0.46458489560646243
Duane Arnold,2007-07-01,446502,-0.45436812432406815
Duane Arnold,2007-08-01,442377,-0.45744503011085
Duane Arnold,2007-09-01,429795,-0.486675635085278
Duane Arnold,2007-10-01,445362,-0.49109698457691003
Duane Arnold,2007-11-01,437740,-0.4587894738157002
Duane Arnold,2007-12-01,453784,-0.4587894738157002
Duane Arnold,2008-01-01,457143,-0.3523167325677675
Duane Arnold,2008-02-01,427569,-0.35847054414133134
Duane Arnold,2008-03-01,452124,-0.3600089970347223
Duane Arnold,2008-04-01,440067,0.0066694215725415125
Duane Arnold,2008-05-01,450927,0.0051309686791505575
Duane Arnold,2008-06-01,425093,0.0066694215725415125
Duane Arnold,2008-07-01,440375,0.06933496351333869
Duane Arnold,2008-08-01,430578,0.06933496351333869
Duane Arnold,2008-09-01,431845,0.07241186930012057
Duane Arnold,2008-10-01,451846,0.06808962180438638
Duane Arnold,2008-11-01,438708,0.06808962180438638
Duane Arnold,2008-12-01,435927,0.06347426312421356
Duane Arnold,2009-01-01,394244,-0.0627591730242649
Duane Arnold,2009-02-01,5357,-0.06429762591765584
Duane Arnold,2009-03-01,360881,-0.058143814344092055
Duane Arnold,2009-04-01,399821,-0.15152506944420543
Duane Arnold,2009-05-01,452957,-0.1530635223375964
Duane Arnold,2009-06-01,433616,-0.1530635223375964
Duane Arnold,2009-07-01,452271,-0.32698845674826776
Duane Arnold,2009-08-01,451155,-0.3285269096416587
Duane Arnold,2009-09-01,430826,-0.3254500038548768
Duane Arnold,2009-10-01,400789,-0.344625331729261
Duane Arnold,2009-11-01,444369,-0.344625331729261
Duane Arnold,2009-12-01,452645,-0.344625331729261
Edwin I. Hatch 1,2007-01-01,519772,-0.15245751528754464
Edwin I. Hatch 1,2007-02-01,505620,-0.15410585767332066
Edwin I. Hatch 1,2007-03-01,663978,-0.15410585767332066
Edwin I. Hatch 1,2007-04-01,641754,-0.003210304418975532
Edwin I. Hatch 1,2007-05-01,650424,-0.0015619620331995246
Edwin I. Hatch 1,2007-06-01,633369,-0.0015619620331995246
Edwin I. Hatch 1,2007-07-01,654376,0.029052931347721547
Edwin I. Hatch 1,2007-08-01,641082,0.029052931347721547
Edwin I. Hatch 1,2007-09-01,632985,0.027404588961945527
Edwin I. Hatch 1,2007-10-01,657635,0.13619038577936987
Edwin I. Hatch 1,2007-11-01,636472,0.13783872816514586
Edwin I. Hatch 1,2007-12-01,661610,0.13948707055092188
Edwin I. Hatch 1,2008-01-01,653638,0.11085068136835002
Edwin I. Hatch 1,2008-02-01,46372,0.11414736613990205
Edwin I. Hatch 1,2008-03-01,145500,0.07623549126705377
Edwin I. Hatch 1,2008-04-01,627981,0.06404476074516667
Edwin I. Hatch 1,2008-05-01,655584,0.06404476074516667
